lake,lake_lat,lake_long,tsi,trophic_status,climate_zone,lake_elev,lake_area,lake_volume,mean_lake_depth,year,season,num_samples,start_day,end_day,days_in_window,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,mean_temp,mean_tp,mean_secchi,mean_ph,mean_srp,mean_tkn,mean_par,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,prev_week_mean_temp,prev_2weeks_mean_temp,prev_week_mean_par,prev_2weeks_mean_par,prev_7days_mean_tp,prev_14days_mean_tp,prev_7days_mean_tkn,prev_14days_mean_tkn,ssr_station,ssr_id,ssr_id_type,ssr_lat,ssr_long,geo_dist_km,ssr_elev,ssr_lake_elev_diff,mean_ssr,prev_7days_mean_ssr,prev_14days_mean_ssr
Wingra,43.053,-89.425,58.85549072,eutrophic,8,257,1.28,3.92,3.1,2018,single,13,136,285,113,0.369823009,57.44,2666.206667,,,,,,,,,,0.023630863,,,,,,,,,,,Madison,480,GEBA,43.13333333,-89.33333333,11.6339588,260,3,,,
Ymsen,58.66694638,13.96804143,62.07527446,eutrophic,7,72,13.09,57.4,4.4,1996,single,6,128,234,66,0.459090909,35,1284.075,,,,,,,,,,0.097678917,,,,,,,,,,,Karlstad,2101,GEBA,59.36666667,13.46666667,83.09640168,50,-22,205.5981308,164,160.7333333
Ymsen,58.66694638,13.96804143,62.07527446,eutrophic,7,72,13.09,57.4,4.4,1997,single,6,106,232,121,0.28677686,44,2648.6,,,,,,,,,,0.030836221,,,,,,,,,,,Karlstad,2101,GEBA,59.36666667,13.46666667,83.09640168,50,-22,221.7559055,176,176
Ymsen,58.66694638,13.96804143,62.07527446,eutrophic,7,72,13.09,57.4,4.4,2003,single,6,36,218,138,0.239130435,46,3092.766667,,,,,,,,,,0.018394649,,,,,,,,,,,Karlstad,2101,GEBA,59.36666667,13.46666667,83.09640168,50,-22,164.7978142,28.5,22.66666667
Ymsen,58.66694638,13.96804143,62.07527446,eutrophic,7,72,13.09,57.4,4.4,2007,single,6,143,239,70,0.157142857,35.7,1692.1,,,,,,,,,,0.006362059,,,,,,,,,,,Karlstad,2101,GEBA,59.36666667,13.46666667,83.09640168,50,-22,214.4123711,196,196
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1988,single,16,20,116,62,0.466532258,33.525,935.895,,,,0.122580833,,,0.051006667,,,0.101420056,,,,,,,,,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1989,single,13,136,220,69,0.072695652,12.46,652.9715385,,,,0.061984769,,,0.005947087,,,0.009765671,,,,,,,0.055548,0.055548,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1990,single,8,220,308,13,0.561753631,14.31818182,130.7823232,,,,0.044161447,,,0.001300366,,,0.080074531,,,,,,,0.042803846,0.042803846,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1991,single,6,105,197,31,0.037480799,6.3,186.1026709,,,,0.048541941,,,,,,0.007294687,,,,,,,0.050137727,0.050137727,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1992,single,6,105,203,72,0.158937198,17.4,789.513913,,,,0.05976,,,,,,0.026682887,,,,,,,0.05914,0.05914,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1995,single,12,143,212,55,0.458,41.05,1209.655,,,,0.046616667,,,0.00185,,,0.02887768,,,,,,,0.0385,0.0385,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,1997,spring,35,191,219,28,0.290357143,21.755,437.2355,,,,0.03452,,,0.00127,,,0.03194248,,,,,,,0.02515,0.02515,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2001,single,35,171,212,34,0.532352941,29.15,466.11,,,,0.03604,,,0.00169,,,0.048176737,,,,,,,0.0325,0.02855,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2004,spring,35,138,166,28,0.573214286,23.3,371.9,,,,0.037175,,,0.0014,,,0.079064039,,,,,,,0.034,0.035075,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2009,summer,25,209,267,58,0.002758621,15.48,658.8823333,0.000555172,0.01083707,,0.042292593,,,0.008968889,0.5018,,0.00019025,,,,,,,0.04411,0.044856667,0.52,0.526916667,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2010,single,23,187,215,20,0.1525,13.85,192.82,0.010925,0.005318717,,0.0312875,,,0.0022125,,,0.023282443,,,,,,,0.0347,0.03505,,,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2015,single,31,169,252,69,0.289565217,28.88,1018.082,0.018011594,0.009070526,,0.034588333,,,0.005283333,0.601642857,,0.032535418,,,,,,,0.0297,0.03662,,1.212,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2016,spring,34,181,230,49,0.097142857,16.1,337.282,0.019506122,0.003758131,,0.031945714,,,0.007122857,0.584914286,,0.031135531,,,,,,,0.02566,0.0269,0.6908,0.716066667,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2018,spring,33,97,144,47,0.226382979,18.56,574.096,0.023021277,0.005252809,,0.052432,,,0.005784,1.02868,,0.060530208,,,,,,,0.03906,0.03906,0.869,0.869,,,,,,,,,,,
Hamilton harbour,43.29722,-79.79917,55.27744659,eutrophic,8,,,,,2018,summer,33,179,240,61,0.191147541,26.64,884.496,0.033881967,0.014753773,,0.0480875,,,0.006995,0.64288,,0.012863226,,,,,,,0.05941,0.055873333,0.9627,0.977066667,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1977,single,8,206,278,43,3.151162791,210.5,3607.916667,0.210465116,0.014150943,,,,,,,,0.042015504,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1978,single,11,20,201,138,0.782608696,115,6210.333333,0.039130435,0.011666667,,,,,,,,0.111801242,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1983,spring,12,25,68,43,0.399224806,91,2876.805556,-0.022868217,0.010493827,,,,,,,,0.009393525,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1983,summer,12,88,221,133,0.218045113,136,14870.94444,0.033082707,0.023076923,,,,,,,,0.002422723,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1984,summer,10,130,249,119,0.68487395,156,9676.916667,0.071008403,0.015851064,,,,,,,,0.009192939,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1985,spring,10,37,191,154,0.038961039,110.5,12882.33333,0.004545455,0.021020408,,,,,,,,0.000756525,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1986,spring,12,36,127,91,1.111721612,146.5,7497.972222,0.028021978,0.018888889,,,,,,,,0.024523271,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1986,summer,12,190,282,92,0.239130435,306.5,12108.16667,0.022826087,0.022567568,,,,,,,,0.002863838,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1987,spring,11,7,44,37,0.918918919,109,3385.5,0.037837838,0.026785714,,,,,,,,0.012252252,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1987,summer,11,161,252,91,0.67032967,143,8343.416667,0.034615385,0.015327103,,,,,,,,0.008174752,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1988,single,8,13,160,118,0.161016949,94,7839.333333,0.003389831,0.015306122,,,,,,,,0.002146893,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1989,single,9,11,193,119,0.193277311,60,5013.166667,0.004201681,0.003333333,,,,,,,,0.032212885,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1990,single,7,10,192,154,0.428571429,82,7638.166667,0.013311688,0.011034483,,,,,,,,0.026785714,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1991,single,8,9,205,182,1.214285714,232,19705,0.054395604,0.007333333,,,,,,,,0.11038961,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1992,single,7,8,253,210,0.307142857,97.5,13746.83333,0.014285714,0.017368421,,,,,,,,0.009307359,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1993,single,10,41,132,56,1.616071429,157,4530.166667,0.059821429,0.016024096,,,,,,,,0.024301826,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1994,single,8,12,131,84,0.535714286,60,3565.333333,0.033333333,0.010714286,,,,,,,,0.035714286,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1996,spring,12,16,94,78,0.724358974,160,7448.166667,0.015384615,0.011666667,,,,,,,,0.014782836,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,1996,summer,12,129,220,91,1.027472527,187,9625.583333,0.034615385,0.021011236,,,,,,,,0.010989011,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2001,single,11,10,129,91,1.175824176,161,7268.333333,0.023076923,0.0135,,,,,,,,0.021774522,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2003,spring,9,43,127,84,1.714285714,186,6650,0.050833333,0.014141414,,,,,,,,0.040816327,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2003,summer,9,190,225,35,0.028571429,59,2776.666667,0.006,0.018954248,,,,,,,,0.000492611,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2004,single,9,7,161,126,0.801587302,137,8289.166667,0.031031746,0.014516129,,,,,,,,0.022266314,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2005,single,7,12,194,147,0.523809524,106,9130.916667,0.029183673,0.011153846,,,,,,,,0.018062397,,,,,,,,,,,,,,,,,,,,,
Kasumigaura,36.051455,140.378388,74.97970703,hypereutrophic,11,,,,,2006,single,7,11,130,91,0.648351648,112,6836.666667,0.026373626,0.010838446,,,,,,,,0.01223305,,,,,,,,,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,1993,single,11,91,182,61,0.522704918,37.67,847.3658333,,,,0.067333333,,,,,,0.090355215,,,,,,,0.059,0.059,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,1995,single,12,60,244,153,0.05630719,12.7,1436.526667,,,,0.070666667,,,,,,0.01378389,,,,,,,0.13,0.13,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,1997,single,12,1,121,90,0.199722222,23.7,1295.714583,,,,0.10925,,,,,,0.034885978,,,,,,,0.082,0.082,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,1999,single,12,1,91,59,0.255084746,20.35,571.7791667,,,,0.087333333,,,,,,0.048129197,,,,,,,0.055,0.055,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2000,single,12,183,245,31,0.025483871,8.135,271.87,,,,0.04925,,,,,,0.003469554,,,,,,,0.057,0.057,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2001,single,12,60,182,92,0.107554348,15.86,797.71,,,,0.08175,,,,,,0.018030905,,,,,,,0.108,0.108,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2002,single,12,152,244,61,0.220163934,19.185,639.9641667,,,,0.073666667,,,,,,0.038256114,,,,,,,0.062,0.062,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2004,single,12,153,245,61,0.185655738,17.575,1710.779167,,,,0.060666667,,,,,,0.029704918,,,,,,,0.062,0.062,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2005,single,12,32,213,150,0.048680433,13.267445,1399.157536,,,,0.101333333,,,,,,0.016962444,,,,,,,0.111,0.111,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2006,single,12,91,213,91,0.151231355,22.69779,1378.475517,,,,0.122,,,,,,0.01692433,,,,,,,0.097,0.097,,,,,,,,,,,,,
Taihu,31.270767,120.21876,67.97317403,eutrophic,11,,,,,2018,single,10,60,213,122,0.02975377,165.32454,17403.19899,,,,,,,,,,0.000184012,,,,,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2006,spring,32,153,164,11,4.957272727,58.49,113.332125,,,,,,,,,,1.251836547,,,,,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2006,summer,32,209,263,54,0.829722222,53.125,1229.246881,,,,,,,,,,0.099726229,,,,,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2007,summer,26,211,257,46,0.301195652,17.43,355.09525,,,20.71,,0.808333333,,,,,0.084250532,0.936055448,0.09000592,22.56770833,22.56770833,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2008,single,28,212,220,7,0.024761905,8.093333333,52.77725,,,21.0982,,0.637,,,,,0.003126503,0.946728289,0.003302429,,,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2009,spring,26,203,213,10,0.090833333,79.91,107.8424333,,,17.07225,,1.162083333,,,,,0.026546517,0.797058271,0.033305617,18.65175,18.65175,,,,,,,,,,,,,,,,,
Lake winnipeg,50.388,-96.81,52.63462679,eutrophic,8,,,,,2009,summer,26,214,262,48,0.81325,43.876,664.2170286,,,18.995,,0.853888889,,,,,0.16802686,0.878766818,0.191207561,16.66258333,17.25195833,,,,,,,,,,,,,,,,,
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,1997,single,7,48,197,119,0.097478992,16.9,1560.066667,,,,,,,,,,0.018392263,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,172.8066667,35,35
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,1998,spring,8,48,161,113,0.10619469,15.6,1036.291667,,,,,,,,,,0.039331367,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,130.3947368,31,31
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,1999,single,8,62,223,139,0.426618705,61.2,2085.808333,,,,,,,,,,0.224536161,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,189.0987654,50.125,45.4
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2000,single,8,46,230,148,0.077702703,13.5,1316.041667,,,,,,,,,,0.048564189,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,159.5416667,40,40
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2001,single,8,52,226,145,0.05862069,20.9,1748.866667,,,,,,,,,,0.011963406,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,182.2413793,49,49
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2002,single,8,51,135,53,0.354716981,22.6,574.6083333,,,,,,,,,,0.093346574,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,143.3411765,36,36
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2003,single,8,56,134,48,0.104166667,6.5,214,,,,,,,,,,0.069444444,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,96.68571429,40,40
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2004,single,8,49,168,83,0.077108434,7.7,285.3,,,,,,,,,,0.05931418,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,158.1916667,41,41
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2005,spring,8,54,136,82,0.095121951,14.5,697.8833333,,,,,,,,,,0.014197306,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,148.060241,37,37
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2005,summer,8,172,256,84,0.05,22.1,1040.75,,,,,,,,,,0.004201681,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,189.2823529,225,225
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2006,single,8,66,166,77,0.262337662,20.9,556.1833333,,,,,,,,,,0.374768089,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,170.960396,87.375,62.46666667
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2008,single,8,106,225,93,0.223655914,25.7,1653.066667,,,,,,,,,,0.045644064,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,230.2333333,166,166
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2009,spring,9,27,139,112,0.255357143,31.1,1089.116667,,,,,,,,,,0.102142857,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,121.2477876,12,12
Älgsjön,59.20618398,17.08794974,56.20414061,eutrophic,7,74,,,,2009,summer,9,214,230,16,0.64375,18.6,224.5333333,,,,,,,,,,0.077560241,,,,,,,,,,,Stockholm,1414,GEBA,59.35,17.95,51.69146648,9,-65,194,205.25,207
Öljaren,59.15881,15.95425,57.77743176,eutrophic,7,26,,,,2017,single,8,150,240,79,0.215189873,21,967.25,,,,,,,,,,0.053797468,,,,,,,,,,,Norrkoepping,2103,GEBA,58.58333333,16.25,66.33555913,4,-22,,,
Öljaren,59.15881,15.95425,57.77743176,eutrophic,7,26,,,,2018,single,9,137,239,67,0.147761194,16,654.9333333,,,,,,,,,,0.024223147,,,,,,,,,,,Norrkoepping,2103,GEBA,58.58333333,16.25,66.33555913,4,-22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1975,spring,17,154,196,42,2.119047619,94,1490.3,,,,,,,,,,0.423809524,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1975,summer,17,217,245,28,0.714285714,64,1579.9,,,,,,,,,,0.017421603,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1981,single,8,132,229,62,1.371451613,112.6,3829.765,,,,,,,,,,0.049744346,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1982,spring,9,20,135,115,0.026869565,110,3716.156667,,,,,,,,,,0.014067835,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1982,summer,9,166,227,61,0.31147541,24,998.6666667,,,,,,,,,,0.077868852,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1984,single,8,130,187,28,1.005714286,43.38,1171.94,,,,,,,,,,0.066078468,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1986,single,11,43,231,152,0.673684211,112.1,7668.233333,,,,,,,,,,0.06945198,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1987,spring,12,21,115,94,0.244680851,39.1,1901.133333,,,,,,,,,,0.06612996,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1987,summer,12,138,260,122,0.433606557,87.9,5473.766667,,,,,,,,,,0.018373159,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1988,spring,12,16,108,92,0.058695652,38.6,1853.133333,,,,,,,,,,0.005590062,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1988,summer,12,135,233,98,0.363265306,54,3499.85,,,,,,,,,,0.01974268,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,182.0196078,,
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1989,spring,12,16,75,59,0.059322034,23,1280.166667,,,,,,,,,,0.003042156,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,39,17,17
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1989,summer,12,138,258,120,0.279166667,178,7109.283333,,,,,,,,,,0.024066092,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,210.0330579,258,258
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1990,spring,12,16,73,57,0.606315789,38.36,661.9133333,,,,,,,,,,0.159556787,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,45.75862069,11,11
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1990,summer,12,135,266,131,0.274656489,41.21,3130.72,,,,,,,,,,0.052515581,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,191.8863636,232,232
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1991,single,12,133,262,94,0.561595745,57.79,1951.683333,,,,,,,,,,0.112319149,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,176.6538462,206,197.7333333
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1992,single,19,120,245,105,0.418857143,44.81,1926.36,,,,,,,,,,1.351152074,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,233.8492063,136,136
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1994,single,12,46,227,150,0.149333333,29.1,2475.233333,,,,,,,,,,0.022288557,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,179.6538462,39,39
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1995,single,10,135,258,92,0.183695652,26.4,1433.2,,,,,,,,,,0.019336384,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,215.7983871,219,219
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1996,single,11,46,228,151,0.31589404,51.3,2306.783333,,,,,,,,,,0.087748344,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,153.6939891,46,46
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1997,single,11,133,258,93,0.559139785,71,3252,,,,,,,,,,0.02942841,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,208.484127,190,184.1333333
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1998,spring,12,14,48,34,0,14,544,,,,,,,,,,0,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,28.37142857,24,24
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1998,summer,12,132,229,97,0.310309278,61,3421.016667,,,,,,,,,,0.052594793,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,190.7959184,222,202.6
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,1999,single,12,18,223,183,0.249180328,53,3116.766667,,,,,,,,,,0.033673017,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,151.9320388,15,15
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,2000,single,11,109,230,91,0.417582418,46,1661.3,,,,,,,,,,0.052197802,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,202.3032787,169,169
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,2001,single,11,17,262,212,0.256132075,59,4201.35,,,,,,,,,,0.054496186,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,154.0406504,14,14
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,2002,single,9,86,228,124,0.685483871,90,3659.166667,,,,,,,,,,0.137096774,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,140.7142857,115,115
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,2003,single,12,196,260,33,0.909090909,88,1737.933333,,,,,,,,,,0.015673981,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,186.0461538,207,207
Östra Ringsjön,55.87356246,13.48999996,63.46402669,eutrophic,7,56,14.34,74.83,5.2,2004,single,13,22,300,251,0.15936255,55,7696.933333,,,,,,,,,,0.01062417,,,,,,,,,,,Lund,2102,GEBA,55.71666667,13.21666667,24.47585141,78,22,143.4301075,24,24
