lake,year,season,start_day,end_day,gw_length,chla_rate,max_chla,acc_chla,poc_rate,chla_to_poc,gw_temp,gw_tp,gw_secchi,gw_ph,gw_srp,gw_tkn,specific_chla_rate,f_temp,temp_corrected_specific_chla_rate,pre_gw_temp,num_samples,pre_gw_tp,pre_gw_tkn,thresh_val,lat_group,climate_zone,tsi,trophic_status,lake_lat,lake_long,days_sampled,first_day,last_day,sampling_frequency,mean_time_between_samples
Windermere -south basin,1990,summer,142,240,98,0.141836735,32.84,1508.213,,,16.84,25.992,3.92,8.084,,,0.031801958,0.786097247,0.040455502,13.53333333,44,24.32666667,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,2,352,0.125714286,7.954545455
Windermere -south basin,1991,spring,2,99,97,0.247628866,25.82,808.5385,,,4.922222222,34.96,4.155555556,7.052222222,,,0.137571592,0.123793087,1.111302706,5.8,44,38,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,2,351,0.126074499,7.931818182
Windermere -south basin,1991,summer,134,225,91,0.235824176,29.63,1359.512,,,15.17857143,23.94428571,3.9,7.72,,,0.028864648,0.70189754,0.041123735,9.033333333,44,20.14,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,2,351,0.126074499,7.931818182
Windermere -south basin,1992,single,56,196,126,0.10031746,19.46,1254.218,,,11.27,26.524,4.14,7.636,,,0.049175226,0.476459033,0.103209767,5.4,26,34.96,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,343,7,350,0.075801749,13.19230769
Windermere -south basin,1993,spring,68,96,28,0.3875,14.85,213.822,,,5.6,22.92666667,4.133333333,7.18,,,0.096875,0.155220719,0.624111268,5.1,25,21.85,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,12,348,0.074404762,13.44
Windermere -south basin,1993,summer,152,236,84,0.094642857,10.74,679.126,,,16.04285714,13.57142857,4.457142857,7.501428571,,,0.048042059,0.746900222,0.064321924,11.25,25,13.68,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,12,348,0.074404762,13.44
Windermere -south basin,1994,single,67,221,140,0.046785714,13.85,1278.676,,,10.98181818,18.03090909,3.763636364,7.26,,,0.011874547,0.45910108,0.025864776,4,25,23.74,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,11,347,0.074404762,13.44
Windermere -south basin,1995,single,73,129,42,0.268809524,12.38,234.654,,,6.4,18.315,4.7,7.13125,,,0.246614242,0.195213617,1.263304506,5.3,26,21.05,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,3,352,0.074498567,13.42307692
Windermere -south basin,1996,spring,72,114,42,0.476666667,24.16,556.15,,,5.05,26.5425,4.125,7.5275,,,0.115136876,0.129527684,0.888897821,3.65,26,28.31,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,2,352,0.074285714,13.46153846
Windermere -south basin,1996,summer,184,240,56,0.118214286,13.44,472.332,,,18.26,16.334,4.36,7.52,,,0.017333473,0.849541872,0.020403318,16.85,26,19.215,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,2,352,0.074285714,13.46153846
Windermere -south basin,1997,spring,27,77,50,0.2912,18.32,505.788,,,4.92,25.3175,4.4,7.286,,,0.077446809,0.123694175,0.626115243,4.2,25,27.72,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,329,27,356,0.075987842,13.16
Windermere -south basin,1998,single,76,216,126,0.07531746,20.06,1182.51,,,11.94444444,19.07,3.84,7.465,,,0.027792421,0.516937939,0.053763554,6.7,26,24.025,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,6,355,0.074498567,13.42307692
Windermere -south basin,1999,spring,75,145,70,0.015714286,21.43,674.646,,,8.733333333,14.30333333,3.65,7.426666667,,,0.005085529,0.324823166,0.015656301,5.35,26,16.475,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,5,354,0.074498567,13.42307692
Windermere -south basin,1999,summer,173,285,112,0.018482143,15.75,1227.506,,,17.24444444,14.04555556,3.922222222,7.533333333,,,0.001853776,0.805043661,0.002302702,15.05,26,11.275,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,349,5,354,0.074498567,13.42307692
Windermere -south basin,2000,single,60,228,154,0.063311688,12.88,1288.546,,,12.29166667,13.40083333,3.845833333,7.665,,,0.029584901,0.537640515,0.055027291,5.45,26,15.335,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,4,354,0.074285714,13.46153846
Windermere -south basin,2001,spring,9,135,126,0.069126984,16.61,597.379,,,6.2,25.43888889,4.4,7.647222222,,,0.065835223,0.184949751,0.355962756,5.4,24,21.1,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,9,345,0.071428571,14
Windermere -south basin,2001,summer,191,261,70,1.235714286,100.5,3739.932,,,17.51666667,17.01666667,2.766666667,9.346666667,,,0.117018398,0.817415041,0.143156649,18.2,24,13.7,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,9,345,0.071428571,14
Windermere -south basin,2002,single,78,218,126,0.086031746,22.48,1703.366,,,11.78,18.49,3.43,7.813,,,0.034972254,0.507095403,0.068965828,6.05,25,19.6,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,8,344,0.074404762,13.44
Windermere -south basin,2003,spring,77,133,56,0.056785714,30.77,677.88,,,8.678,25.716,3.79,7.54,,,0.01378294,0.321590685,0.042858643,5.4,25,21.065,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,7,343,0.074404762,13.44
Windermere -south basin,2003,summer,147,231,84,0.043690476,16.98,1135.204,,,17.8,24.21142857,3.142857143,8.437142857,,,0.004504173,0.829952566,0.005427024,12.295,25,31.195,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,7,343,0.074404762,13.44
Windermere -south basin,2004,single,62,202,126,0.128412698,17.7,1143.772,,,11.88,19.963,3.7,7.628,,,0.084482038,0.5130833,0.1646556,5.5,26,14.16,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,6,356,0.074285714,13.46153846
Windermere -south basin,2005,spring,67,123,56,0.177857143,19.56,487.942,,,7.56,18.3,3.4,7.328,,,0.084292485,0.25768767,0.327111052,5.25,25,18.65,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,13,347,0.074850299,13.36
Windermere -south basin,2005,summer,165,221,56,0.133928571,14.17,566.272,,,19.2,14.276,3.54,8.282,,,0.020079246,0.886440694,0.022651539,14.45,25,14.24,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,13,347,0.074850299,13.36
Windermere -south basin,2006,spring,65,108,43,0.339302326,17.76,389.814,,,5.525,21.875,3.8625,7.35,,,0.107035434,0.151624806,0.705922972,4.95,25,24.3,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,10,346,0.074404762,13.44
Windermere -south basin,2006,summer,164,220,56,0.148392857,16.08,525.574,,,19.34,15.122,3.82,8.354,,,0.027480159,0.8915576,0.03082264,15.3,25,20.5,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,10,346,0.074404762,13.44
Windermere -south basin,2007,spring,65,135,70,0.013428571,21.03,592.844,,,9.8,21.88333333,3.47,7.55,,,0.006076277,0.388014448,0.015659924,6.3,25,20.95,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,9,345,0.074404762,13.44
Windermere -south basin,2007,summer,163,234,71,0.033943662,16.25,665.213,,,17.65,16.73333333,3.9,7.41,,,0.005474784,0.823358803,0.00664933,16.55,25,20.5,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,9,345,0.074404762,13.44
Windermere -south basin,2008,single,8,218,196,0.037397959,14.32,1300.25,,,10.30666667,15.69230769,4.121428571,7.417333333,,,0.012342561,0.418427363,0.029497499,6.3,26,24,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,8,358,0.074285714,13.46153846
Windermere -south basin,2009,spring,62,118,56,0.299821429,22.83,580.006,,,7.26,19.6,3.4,7.526,,,0.127042978,0.241096308,0.526938713,4.65,24,28.5,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,8,342,0.071856287,13.91666667
Windermere -south basin,2009,summer,174,244,70,0.371571429,32.09,1079.12,,,18.38333333,14,3.891666667,7.688333333,,,0.061113722,0.85462771,0.071509174,17.25,24,14.4,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,8,342,0.071856287,13.91666667
Windermere -south basin,2010,spring,19,117,98,0.077857143,13.55,573.51,,,5.45,14.06875,4.0625,7.23125,,,0.053694581,0.148057187,0.362661094,4.5,23,14.8,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,308,19,327,0.074675325,13.39130435
Windermere -south basin,2010,summer,173,215,42,0.151190476,13.79,511.812,,,17.625,12.2025,3.775,7.7275,,,0.020321301,0.822250231,0.024714253,17.7,23,10.555,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,308,19,327,0.074675325,13.39130435
Windermere -south basin,2011,spring,67,137,70,0.062714286,20.05,582.946,,,9.666666667,6.616666667,4.066666667,7.42,,,0.026461724,0.38004221,0.069628381,4.95,25,9.54,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,13,347,0.074850299,13.36
Windermere -south basin,2011,summer,151,249,98,0.014591837,12.13,993.666,,,17.225,9.2175,4.05625,7.8,,,0.001387057,0.804148068,0.001724877,12.9,25,6.17,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,334,13,347,0.074850299,13.36
Windermere -south basin,2012,single,61,115,40,0.2275,13.1,393.34,,,7.45,12.085,4.15,7.3,,,0.07109375,0.251572689,0.282597249,5.7,26,15.06,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,350,3,353,0.074285714,13.46153846
Windermere -south basin,2013,spring,64,134,70,0.263857143,20.24,565.726,,,5.633333333,12.15166667,4.125,7.351666667,,,0.149071832,0.15682786,0.950544326,4.5,25,13.735,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,8,344,0.074404762,13.44
Windermere -south basin,2013,summer,190,246,56,0.2875,23.43,650.715,,,20.26,9.782,3.54,7.726,,,0.039222374,0.92258815,0.042513416,18.85,25,9.655,,0.4,50-60,10,51.78342413,eutrophic,54.33,-2.94,336,8,344,0.074404762,13.44
Wingra,1999,single,26,215,174,0.254980843,46.2,2753.6675,,,,,,,,,0.13908046,,,,17,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,307,26,333,0.055374593,18.05882353
Wingra,2000,single,131,227,83,0.176626506,24.36,1123.188,,,,,,,,,0.018208918,,,,18,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,299,26,325,0.060200669,16.61111111
Wingra,2001,spring,8,157,149,0.247114094,41.35,2045.963333,,,,,,,,,0.353020134,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,325,8,333,0.046153846,21.66666667
Wingra,2001,summer,267,298,31,0.306451613,59.7,1441.345,,,,,,,,,0.006104614,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,325,8,333,0.046153846,21.66666667
Wingra,2006,single,152,221,55,0.388181818,30.54,1201.569,,,,,,,,,0.054673496,,,,16,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,279,53,332,0.05734767,17.4375
Wingra,2007,single,177,205,15,0.420666667,18.66,210.475,,,,,,,,,0.034062078,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,237,67,304,0.063291139,15.8
Wingra,2008,spring,49,120,71,0.197887324,19.95,706.6541667,,,,,,,,,0.094232059,,,,14,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,259,49,308,0.054054054,18.5
Wingra,2008,summer,150,177,27,0.127777778,21.08,308.42,,,,,,,,,0.027479092,,,,14,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,259,49,308,0.054054054,18.5
Wingra,2009,single,147,215,55,0.208181818,17.7,656.2466667,,,,,,,,,0.033309091,,,,14,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,261,47,308,0.053639847,18.64285714
Wingra,2010,single,146,229,71,0.095539906,18.83333333,1205.544444,,,,,,,,,0.009952074,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,278,36,314,0.053956835,18.53333333
Wingra,2011,single,27,235,195,0.074119658,22.42,2235.919167,,,,,,,,,0.009303723,,,,14,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,278,27,305,0.050359712,19.85714286
Wingra,2012,single,194,221,12,1.315,23.9,169.34,,,,,,,,,0.161945813,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,257,47,304,0.058365759,17.13333333
Wingra,2013,single,163,203,27,0.366666667,28.48,661.63,,,,,,,,,0.019734482,,,,13,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,248,56,304,0.052419355,19.07692308
Wingra,2014,spring,122,154,32,0.009375,22.15,635.055,,,,,,,,,0.000575153,,,,12,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,185,122,307,0.064864865,15.41666667
Wingra,2016,single,105,137,13,1.496153846,23.4,153.9416667,,,,,,,,,0.378773126,,,,15,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,270,36,306,0.055555556,18
Wingra,2017,single,207,233,14,4.434285714,68.38,463.9366667,,,,,,,,,0.703854875,,,,14,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,257,47,304,0.054474708,18.35714286
Wingra,2018,single,165,285,84,0.417380952,57.44,2284.858333,,,,,,,,,0.01864973,,,,13,,,0.4,40-50,8,58.85549072,eutrophic,43.053,-89.425,248,57,305,0.052419355,19.07692308
Wroxham broad,2000,spring,40,159,119,0.312605042,53.6,4321.333333,,,10.32,0.046,,,,,0.019061283,0.419229606,0.045467407,6.7,11,0.05,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,307,40,347,0.035830619,27.90909091
Wroxham broad,2001,single,8,246,156,0.246153846,47.9,3175.816667,,,8.1,0.069416667,,,,,0.091168091,0.288187126,0.316350326,4.8,11,0.0885,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,344,8,352,0.031976744,31.27272727
Wroxham broad,2002,single,22,190,140,0.501928571,81.06,6995.691667,,,10.006,0.071666667,,,,,0.084357743,0.400360012,0.210704717,7.1,12,0.06,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,328,22,350,0.036585366,27.33333333
Wroxham broad,2004,spring,48,110,62,0.88733871,73.135,2901.28,,,8.596666667,0.069333333,,,,,0.161481112,0.316849481,0.509646131,7.26,12,0.051,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,331,19,350,0.036253776,27.58333333
Wroxham broad,2004,summer,201,217,16,1.515,112.425,1321.24,,,20.03,0.0965,,,,,0.017179792,0.915262827,0.018770338,19.12,12,0.092,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,331,19,350,0.036253776,27.58333333
Wroxham broad,2005,single,59,214,128,1.3484375,180,9454.016667,,,14.638,0.0388,,,,,0.182221284,0.672587916,0.270925598,3.6,12,0.048,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,324,25,349,0.037037037,27
Wroxham broad,2006,single,17,321,183,0.622404372,124,12405.48333,,,9.4175,0.059575,,,,,0.061624195,0.365190822,0.168745192,5.21,6,0.0512,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,328,17,345,0.018292683,54.66666667
Wroxham broad,2007,spring,10,137,127,0.016535433,116,6351.358333,,,11.65,0.0535,,,,,0.001704684,0.499300292,0.003414145,10.5,11,0.0645,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,328,10,338,0.033536585,29.81818182
Wroxham broad,2008,single,14,218,182,0.835714286,158,12078.83333,,,11.68428571,0.075471429,,,,,0.141646489,0.501357256,0.282526058,5.57,12,0.0686,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,337,14,351,0.035608309,28.08333333
Wroxham broad,2010,spring,54,112,58,0.794827586,62.8,2465.766667,,,8.193333333,0.059866667,,,,,0.079482759,0.293532476,0.270780119,3.09,11,0.0555,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,300,36,336,0.036666667,27.27272727
Wroxham broad,2011,spring,63,133,70,0.431428571,47.7,2373.333333,,,11.37333333,0.070866667,,,,,0.042296919,0.482676986,0.087629864,5.73,11,0.0545,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,317,18,335,0.034700315,28.81818182
Wroxham broad,2012,spring,17,83,66,0.478787879,52.1,1993.2,,,6.553333333,0.0539,,,,,0.116777531,0.203193185,0.57471185,3.8,12,0.0688,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,331,17,348,0.036253776,27.58333333
Wroxham broad,2012,summer,201,277,76,0.464473684,62.7,3079.266667,,,17.06666667,0.0706,,,,,0.034405458,0.796797314,0.043179686,17.3,12,0.0867,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,331,17,348,0.036253776,27.58333333
Wroxham broad,2013,spring,8,165,157,0.143949045,59.6,4566.158333,,,9.15,0.064633333,,,,,0.031988677,0.349327354,0.091572206,6.9,12,0.0656,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,329,8,337,0.036474164,27.41666667
Wroxham broad,2014,spring,8,127,119,0.252941176,91.9,3463.966667,,,9.9,0.06278,,,,,0.105392157,0.394003472,0.267490426,8.1,12,0.0601,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,327,8,335,0.036697248,27.25
Wroxham broad,2014,summer,183,216,33,2.233333333,86.3,1594.45,,,20.8,0.07025,,,,,0.177248677,0.938608814,0.188841906,19.7,12,0.0599,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,327,8,335,0.036697248,27.25
Wroxham broad,2015,spring,6,131,125,0.3136,64.6,3685.258333,,,7.7,0.05922,,,,,0.057018182,0.265520555,0.214741122,4.5,12,0.0607,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,331,6,337,0.036253776,27.58333333
Wroxham broad,2016,single,5,124,97,0.913402062,92.3,2672.2,,,7.25,0.06855,,,,,0.246865422,0.240548035,1.026262477,7.2,12,0.0814,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,345,5,350,0.034782609,28.75
Wroxham broad,2017,single,16,146,93,0.647311828,61.3,2253.541667,,,7.35,0.055175,,,,,0.588465298,0.246044935,2.391698488,3.1,12,0.057,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,332,16,348,0.036144578,27.66666667
Wroxham broad,2018,single,18,242,183,0.163661202,55.5,4971.266667,,,13.11428571,0.078678571,,,,,0.038966953,0.586101964,0.066484938,4.3,12,0.0839,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,326,18,344,0.036809816,27.16666667
Wroxham broad,2019,single,16,168,118,0.284745763,42.3,2748.083333,,,10.82,0.04912,,,,,0.049955397,0.449348587,0.111172925,5.9,10,0.0674,,0.4,50-60,10,67.02221835,eutrophic,52.699,1.416,287,16,303,0.034843206,28.7
Ymsen,1996,single,128,234,66,0.459090909,35,1284.075,,,,,,,,,0.097678917,,,,6,,,0.4,50-60,7,62.07527446,eutrophic,58.667,13.968,148,128,276,0.040540541,24.66666667
Ymsen,1997,single,106,232,121,0.28677686,44,2648.6,,,,,,,,,0.030836221,,,,6,,,0.4,50-60,7,62.07527446,eutrophic,58.667,13.968,180,106,286,0.033333333,30
Ymsen,2003,single,36,218,138,0.239130435,46,3092.766667,,,,,,,,,0.018394649,,,,6,,,0.4,50-60,7,62.07527446,eutrophic,58.667,13.968,257,36,293,0.023346304,42.83333333
Ymsen,2007,single,59,239,154,0.161688312,35.7,3017.2,,,,,,,,,0.01497114,,,,6,,,0.4,50-60,7,62.07527446,eutrophic,58.667,13.968,237,59,296,0.025316456,39.5
lake monona,1999,single,146,229,68,0.254411765,142.6,2140.093333,,,,,,,,,0.181722689,,,,17,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,299,27,326,0.056856187,17.58823529
lake monona,2000,single,158,214,41,0.156097561,8.133333333,314.5683333,,,,,,,,,0.104065041,,,,17,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,307,25,332,0.055374593,18.05882353
lake monona,2001,spring,15,99,84,0.233333333,20.8,710.5,,,,,,,,,0.194444444,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,315,15,330,0.047619048,21
lake monona,2001,summer,169,225,56,0.144642857,19.95,792.7041667,,,,,,,,,0.078185328,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,315,15,330,0.047619048,21
lake monona,2005,single,144,186,28,0.091071429,10.95,198.5083333,,,,,,,,,0.022486772,,,,14,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,273,34,307,0.051282051,19.5
lake monona,2006,single,136,277,114,0.060526316,9.7,727.675,,,,,,,,,0.043233083,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,250,95,345,0.06,16.66666667
lake monona,2007,spring,5,107,102,0.159803922,33.45,1095.28,,,,,,,,,0.122926094,,,,17,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,325,5,330,0.052307692,19.11764706
lake monona,2007,summer,149,247,98,0.018112245,9.625,660.5975,,,,,,,,,0.003551421,,,,17,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,325,5,330,0.052307692,19.11764706
lake monona,2008,single,162,203,28,0.505357143,16.9,262.7333333,,,,,,,,,0.183766234,,,,14,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,256,49,305,0.0546875,18.28571429
lake monona,2009,spring,36,107,71,0.655633803,48,1287.466667,,,,,,,,,0.452161243,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,302,36,338,0.049668874,20.13333333
lake monona,2009,summer,148,216,68,0.300367647,33.2,971.6125,,,,,,,,,0.187729779,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,302,36,338,0.049668874,20.13333333
lake monona,2010,spring,34,90,56,0.529464286,43.35,1705.433333,,,,,,,,,0.038647028,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,272,34,306,0.055147059,18.13333333
lake monona,2010,summer,145,187,42,0.377380952,22.35,487.7125,,,,,,,,,0.058058608,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,272,34,306,0.055147059,18.13333333
lake monona,2011,single,26,123,85,0.12,12.35,609.875,,,,,,,,,0.055813953,,,,14,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,279,26,305,0.050179211,19.92857143
lake monona,2013,single,149,176,13,1.448076923,21.975,168.1333333,,,,,,,,,0.45970696,,,,13,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,267,36,303,0.048689139,20.53846154
lake monona,2014,single,148,174,13,1.173076923,21.35,155.4583333,,,,,,,,,0.192307692,,,,13,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,237,72,309,0.054852321,18.23076923
lake monona,2015,spring,65,104,39,0.502564103,26.05,613.65,,,,,,,,,0.077916915,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,242,65,307,0.061983471,16.13333333
lake monona,2015,summer,147,174,27,0.131481481,18.075,426.1083333,,,,,,,,,0.009459099,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,242,65,307,0.061983471,16.13333333
lake monona,2016,summer,144,215,71,0.119366197,11.45,515.0125,,,,,,,,,0.056841046,,,,15,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,280,35,315,0.053571429,18.66666667
lake monona,2017,single,136,235,84,0.173214286,17,400.0708333,,,,,,,,,0.070699708,,,,14,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,263,44,307,0.053231939,18.78571429
lake monona,2018,single,150,177,13,1.405769231,20.825,138.9916667,,,,,,,,,0.551282051,,,,13,,,0.4,40-50,8,55.08390464,eutrophic,43.063,-89.361,280,24,304,0.046428571,21.53846154
Älgsjön,1997,single,48,197,119,0.097478992,16.9,1560.066667,,,,,,,,,0.018392263,,,,7,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,245,48,293,0.028571429,35
Älgsjön,1998,spring,48,161,113,0.10619469,15.6,1036.291667,,,,,,,,,0.039331367,,,,8,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,240,48,288,0.033333333,30
Älgsjön,1999,single,62,223,139,0.426618705,61.2,2085.808333,,,,,,,,,0.224536161,,,,8,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,224,62,286,0.035714286,28
Älgsjön,2000,single,46,230,148,0.077702703,13.5,1316.041667,,,,,,,,,0.048564189,,,,8,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,239,46,285,0.033472803,29.875
Älgsjön,2001,single,52,226,145,0.05862069,20.9,1748.866667,,,,,,,,,0.011963406,,,,8,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,236,52,288,0.033898305,29.5
Älgsjön,2002,single,51,135,53,0.354716981,22.6,574.6083333,,,,,,,,,0.093346574,,,,8,,,0.4,50-60,7,56.20414061,eutrophic,59.206,17.088,232,51,283,0.034482759,29
